-32.007079,-387.302316,-57.281412,0.167311
-49.187663,-154.639416,-79.500454,0.191397
-30.092688,-387.034466,-57.148193,0.160904
-49.943447,-156.836148,-79.606227,0.167569
-28.196431,-386.658225,-56.966963,0.160570
-47.173966,-151.285821,-78.479130,0.294560
-26.403032,-386.136780,-56.697151,0.168603
-47.191278,-153.355771,-78.380872,0.264555
-25.128949,-385.567585,-57.917167,0.165105
-47.454971,-155.628038,-78.365147,0.231428
-40.928713,-386.525763,-59.444476,0.158127
-50.876284,-159.163410,-79.795514,0.179249
-41.934226,-385.606860,-60.881653,0.178763
-42.961845,-384.514710,-62.100579,0.181140
-51.983052,-161.703885,-80.013377,0.186310
-38.792984,-386.939682,-59.501136,0.165211
-48.155683,-158.051142,-78.379005,0.221742
-36.698240,-387.131562,-59.374445,0.164291
-49.081068,-160.509512,-78.501978,0.141344
-34.710064,-387.203909,-59.190194,0.165980
-46.048675,-146.112072,-76.941447,0.272026
-32.798000,-387.146095,-59.032850,0.171545
-46.312363,-147.981867,-77.660890,0.271285
-45.904681,-149.666952,-77.449120,0.266724
-30.874633,-386.986402,-58.906040,0.157405
-45.543161,-151.694889,-77.279735,0.314781
-28.902679,-386.737828,-58.732084,0.158444
-45.171760,-147.749855,-76.336247,0.223124
-26.950061,-386.312102,-58.425963,0.155631
-44.297867,-149.667867,-76.133433,0.311113
-39.715951,-386.051628,-61.109277,0.158101
-45.309363,-153.950193,-77.244452,0.312389
-40.716976,-384.816736,-62.731023,0.172910
-43.646394,-151.877379,-76.118184,0.374498
-37.518662,-386.440186,-61.073925,0.169393
